s1_id,candidate_id,predicted_probability,true_label,name_similarity,address_similarity,country,category,blocking_routes
S1-625299314,S2-228559678,0.992,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-859392615,S2-334634494,0.992,0,0.5806,0.0,INDIA,missing_address_collision,1
S1-107202293,S2-514158750,0.992,0,0.855,0.0,US,same_name_diff_address,1
S1-863765723,S3-886295787,0.992,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-720741418,S2-355607692,0.992,0,0.855,0.0,US,same_name_diff_address,1
S1-330039904,S2-610986748,0.992,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-600391726,S2-367440666,0.992,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-22960111,S2-367905161,0.992,0,0.5965,0.0,US,missing_address_collision,1
S1-20722469,S2-839442352,0.992,0,0.855,0.0,US,same_name_diff_address,1
S1-775512605,S2-280003295,0.992,0,0.855,0.0,US,same_name_diff_address,1
S1-454368598,S2-536425907,0.992,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-572383072,S2-991125916,0.992,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-62307506,S2-467555753,0.992,0,0.855,0.0,US,same_name_diff_address,1
S1-38089680,S2-497416904,0.992,0,0.855,0.0,US,same_name_diff_address,1
S1-177388049,S2-813917616,0.992,0,0.855,0.0,US,same_name_diff_address,1
S1-275111932,S2-775456137,0.992,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-116460531,S2-195365522,0.9919,0,0.5127,0.0,US,missing_address_collision,1
S1-345660189,S2-875063854,0.9919,0,0.855,0.0,US,same_name_diff_address,1
S1-735506697,S3-798587702,0.9919,0,0.6769,0.0,INDIA,missing_address_collision,1
S1-619520513,S2-99996353,0.9919,0,0.48,0.0,INDIA,missing_address_collision,1
S1-85520731,S2-578765732,0.9919,0,0.5127,0.0,US,missing_address_collision,1
S1-56333299,S2-579863682,0.9919,0,0.855,0.0,US,same_name_diff_address,1
S1-6020503,S2-992891378,0.9919,0,0.855,0.0,US,same_name_diff_address,1
S1-433419997,S2-530112060,0.9919,0,0.855,0.0,US,same_name_diff_address,1
S1-915504235,S2-725681956,0.9919,0,0.855,0.0,US,same_name_diff_address,1
S1-185197727,S2-87689631,0.9919,0,0.855,0.0,US,same_name_diff_address,1
S1-719190462,S3-271594596,0.9919,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-224407201,S2-910990452,0.9919,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-840103602,S2-454326404,0.9919,0,0.507,0.0,INDIA,missing_address_collision,1
S1-389901880,S2-759680444,0.9919,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-864546319,S2-991787861,0.9919,0,0.855,0.0,US,same_name_diff_address,1
S1-617182072,S2-768302556,0.9919,0,0.855,0.0,US,same_name_diff_address,1
S1-915892428,S2-731365357,0.9919,0,0.855,0.0,US,same_name_diff_address,1
S1-820979598,S2-686794628,0.9919,0,0.35,0.0,US,missing_address_collision,1
S1-930753477,S3-784311731,0.9919,0,0.57,0.0,INDIA,missing_address_collision,1
S1-485100609,S2-993386774,0.9919,0,0.6204,0.0,US,missing_address_collision,1
S1-989403826,S2-553376938,0.9919,0,0.855,0.0,US,same_name_diff_address,1
S1-862055675,S2-596141628,0.9919,0,0.6923,0.0,INDIA,missing_address_collision,1
S1-381719157,S2-582910975,0.9919,0,0.855,0.0,US,same_name_diff_address,1
S1-991845511,S2-287458849,0.9919,0,0.855,0.0,US,same_name_diff_address,1
S1-216619018,S2-653600466,0.9919,0,0.855,0.0,US,same_name_diff_address,1
S1-786431926,S2-185787068,0.9919,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-197311571,S2-26433892,0.9919,0,0.6333,0.0,US,missing_address_collision,1
S1-373913465,S2-856301799,0.9919,0,0.855,0.0,US,same_name_diff_address,1
S1-533638235,S2-228004882,0.9919,0,0.855,0.0,US,same_name_diff_address,1
S1-870275626,S2-374916613,0.9919,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-331917824,S2-763395811,0.9919,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-77229614,S2-56594466,0.9919,0,0.855,0.0,US,same_name_diff_address,1
S1-509891892,S2-243555617,0.9919,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-153590557,S2-732501970,0.9919,0,0.597,0.0,US,missing_address_collision,1
S1-373834920,S2-546881791,0.9919,0,0.855,0.0,US,same_name_diff_address,1
S1-387570849,S2-585826893,0.9919,0,0.855,0.0,US,same_name_diff_address,1
S1-887618717,S2-625478145,0.9919,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-929490178,S2-596549678,0.9919,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-833128852,S2-709705477,0.9919,0,0.855,0.0,US,same_name_diff_address,1
S1-103244608,S2-83324497,0.9919,0,0.855,0.0,US,same_name_diff_address,1
S1-657502418,S2-779519525,0.9919,0,0.855,0.0,US,same_name_diff_address,1
S1-388929691,S2-293992631,0.9919,0,0.855,0.0,US,same_name_diff_address,1
S1-947317834,S2-842197027,0.9918,0,0.855,0.0,US,same_name_diff_address,1
S1-918604432,S2-949744627,0.9918,0,0.855,0.0,US,same_name_diff_address,1
S1-129473510,S2-604303144,0.9918,0,0.855,0.0,US,same_name_diff_address,1
S1-294525396,S3-384468490,0.9918,0,0.7308,0.0,INDIA,missing_address_collision,1
S1-113166882,S2-551784358,0.9918,0,0.6154,0.0,INDIA,missing_address_collision,1
S1-264730949,S2-10909062,0.9918,0,0.75,0.0,INDIA,missing_address_collision,1
S1-561663326,S2-265997590,0.9918,0,0.855,0.0,US,same_name_diff_address,1
S1-90574061,S2-761528656,0.9918,0,0.855,0.0,US,same_name_diff_address,1
S1-395406060,S2-597478796,0.9918,0,0.5,0.0,INDIA,missing_address_collision,1
S1-325361845,S3-4640684,0.9918,0,0.855,0.0,US,same_name_diff_address,1
S1-932995946,S2-662661907,0.9918,0,0.7143,0.0,US,missing_address_collision,1
S1-63638646,S2-873392627,0.9918,0,0.855,0.0,US,same_name_diff_address,1
S1-361950063,S2-603169395,0.9918,0,0.7057,0.0,INDIA,missing_address_collision,1
S1-256064955,S2-334792105,0.9918,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-866623086,S2-792384006,0.9918,0,0.855,0.0,US,same_name_diff_address,1
S1-548500646,S2-236253021,0.9918,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-939641545,S2-535979246,0.9918,0,0.4926,0.0,US,missing_address_collision,1
S1-539588886,S2-529708742,0.9918,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-521768330,S2-488884289,0.9918,0,0.6514,0.0,US,missing_address_collision,1
S1-105721210,S2-58233765,0.9918,0,0.855,0.0,US,same_name_diff_address,1
S1-841151053,S2-774264073,0.9918,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-139868041,S2-252011922,0.9918,0,0.855,0.0,US,same_name_diff_address,1
S1-224407201,S2-371161087,0.9918,0,0.6316,0.0,INDIA,missing_address_collision,1
S1-186758937,S2-915912452,0.9918,0,0.855,0.0,US,same_name_diff_address,1
S1-864546319,S3-491738881,0.9918,0,0.855,0.0,US,same_name_diff_address,1
S1-386799495,S2-416411950,0.9918,0,0.5,0.0,US,missing_address_collision,1
S1-899428915,S2-266479378,0.9918,0,0.5854,0.0,INDIA,missing_address_collision,1
S1-463490144,S2-362542864,0.9918,0,0.855,0.0,US,same_name_diff_address,1
S1-774900898,S2-425337941,0.9918,0,0.855,0.0,US,same_name_diff_address,1
S1-1750761,S2-322795170,0.9918,0,0.855,0.0,US,same_name_diff_address,1
S1-777943225,S2-196366423,0.9918,0,0.855,0.0,US,same_name_diff_address,1
S1-51462502,S2-632606223,0.9918,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-275078032,S2-303579742,0.9918,0,0.855,0.0,US,same_name_diff_address,1
S1-805821860,S2-761820495,0.9918,0,0.855,0.0,US,same_name_diff_address,1
S1-909170750,S2-495854396,0.9918,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-166082575,S2-726937070,0.9918,0,0.855,0.0,US,same_name_diff_address,1
S1-986751950,S2-55015573,0.9918,0,1.0,0.9697,US,high_name_high_address_wrong_entity,1
S1-12443146,S2-85610186,0.9918,0,0.4872,0.0,US,missing_address_collision,1
S1-789248323,S2-721062116,0.9918,0,0.855,0.0,US,same_name_diff_address,1
S1-170834484,S2-382661826,0.9918,0,0.855,0.0,US,same_name_diff_address,1
S1-197311571,S2-599955825,0.9917,0,0.855,0.0,US,same_name_diff_address,1
S1-146155333,S2-506782632,0.9917,0,0.855,0.0,US,same_name_diff_address,1
S1-355322690,S2-178866865,0.9917,0,0.855,0.0,US,same_name_diff_address,1
S1-347589147,S2-354124568,0.9917,0,0.855,0.0,US,same_name_diff_address,1
S1-324834148,S3-689225434,0.9917,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-761329488,S3-948202880,0.9917,0,0.855,0.0,US,same_name_diff_address,1
S1-264888499,S2-793956744,0.9917,0,0.4865,0.0,US,missing_address_collision,1
S1-945768278,S2-164934588,0.9917,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-891569014,S2-39572111,0.9917,0,0.855,0.0,US,same_name_diff_address,1
S1-228443573,S2-284922533,0.9917,0,0.855,0.0,US,same_name_diff_address,1
S1-406262894,S2-531394424,0.9917,0,0.855,0.0,US,same_name_diff_address,1
S1-715393417,S2-180233534,0.9917,0,0.855,0.0,US,same_name_diff_address,1
S1-554737211,S2-579863682,0.9917,0,0.855,0.0,US,same_name_diff_address,1
S1-565900586,S2-44787915,0.9917,0,0.5306,0.0,US,missing_address_collision,1
S1-184922951,S2-390772327,0.9917,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-764684991,S2-682283203,0.9917,0,0.855,0.0,US,same_name_diff_address,1
S1-697438282,S2-63385003,0.9917,0,0.5652,0.0,US,missing_address_collision,1
S1-857979167,S2-360477316,0.9917,0,0.855,0.0,US,same_name_diff_address,1
S1-885995884,S2-677589890,0.9917,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-43624817,S2-16907818,0.9917,0,0.855,0.0,US,same_name_diff_address,1
S1-87649928,S2-225576629,0.9917,0,0.855,0.0,US,same_name_diff_address,1
S1-584776229,S2-630126070,0.9917,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-999030260,S2-869766639,0.9917,0,0.855,0.0,US,same_name_diff_address,1
S1-455392047,S2-327922665,0.9917,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-933880495,S3-429557620,0.9917,0,0.855,0.0,US,same_name_diff_address,1
S1-825434688,S2-894570810,0.9917,0,0.6333,0.0,INDIA,missing_address_collision,1
S1-653322486,S2-759978202,0.9917,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-892325277,S2-755364702,0.9917,0,0.855,0.0,US,same_name_diff_address,1
S1-9617135,S2-690918524,0.9917,0,0.619,0.0,INDIA,missing_address_collision,1
S1-192121943,S2-61378436,0.9917,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-382734670,S2-235122784,0.9917,0,0.4865,0.0,INDIA,missing_address_collision,1
S1-245552080,S2-593368036,0.9917,0,0.6175,0.0,INDIA,missing_address_collision,1
S1-90574061,S2-239981091,0.9917,0,0.855,0.0,US,same_name_diff_address,1
S1-13128439,S2-827800939,0.9917,0,0.4471,0.0,US,missing_address_collision,1
S1-983847659,S2-594398582,0.9917,0,0.5812,0.0,US,missing_address_collision,1
S1-854187025,S2-955776911,0.9917,0,0.7213,0.0,US,missing_address_collision,1
S1-844026727,S3-543358191,0.9917,0,0.7333,0.0,US,missing_address_collision,1
S1-109671314,S2-409320685,0.9917,0,0.855,0.0,US,same_name_diff_address,1
S1-942166812,S2-346565848,0.9916,0,0.855,0.0,US,same_name_diff_address,1
S1-108560779,S2-906681195,0.9916,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-868015401,S2-64452232,0.9916,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-605404634,S2-184923290,0.9916,0,0.855,0.0,US,same_name_diff_address,1
S1-190747658,S2-84711456,0.9916,0,0.7057,0.0,INDIA,missing_address_collision,1
S1-222694073,S2-373636708,0.9916,0,0.5385,0.0,US,missing_address_collision,1
S1-403501666,S2-551803420,0.9916,0,0.855,0.0,US,same_name_diff_address,1
S1-403501666,S2-770719067,0.9916,0,0.855,0.0,US,same_name_diff_address,1
S1-426889161,S2-466037770,0.9916,0,0.855,0.0,US,same_name_diff_address,1
S1-575656258,S2-66385549,0.9916,0,0.6477,0.225,INDIA,medium_collision,1
S1-74605813,S2-978280954,0.9916,0,0.855,0.0,US,same_name_diff_address,1
S1-969086774,S2-609088102,0.9916,0,0.855,0.0,US,same_name_diff_address,1
S1-453172072,S2-900307851,0.9916,0,0.855,0.0,US,same_name_diff_address,1
S1-924575178,S2-37514058,0.9916,0,0.855,0.0,US,same_name_diff_address,1
S1-124690019,S2-374490602,0.9916,0,0.6909,0.0,US,missing_address_collision,1
S1-918830010,S2-728630466,0.9916,0,0.855,0.0,US,same_name_diff_address,1
S1-815134041,S2-385129897,0.9916,0,0.855,0.0,US,same_name_diff_address,1
S1-853994746,S3-213628335,0.9916,0,0.855,0.0,US,same_name_diff_address,1
S1-900404832,S2-400189951,0.9916,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-468260711,S2-762932695,0.9916,0,0.4746,0.0,US,missing_address_collision,1
S1-592819156,S2-497249661,0.9916,0,0.855,0.0,US,same_name_diff_address,1
S1-936071729,S2-835782295,0.9916,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-543739922,S2-386274246,0.9916,0,0.855,0.0,US,same_name_diff_address,1
S1-839074907,S2-786293201,0.9916,0,0.855,0.0,US,same_name_diff_address,1
S1-989820688,S2-642756301,0.9916,0,0.855,0.0,US,same_name_diff_address,1
S1-512522397,S2-54307504,0.9916,0,0.5911,0.0,US,missing_address_collision,1
S1-92073890,S2-648102372,0.9916,0,0.855,0.0,US,same_name_diff_address,1
S1-521641425,S2-320621652,0.9916,0,0.855,0.0,US,same_name_diff_address,1
S1-900744607,S2-870497646,0.9916,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-628664325,S2-711699902,0.9916,0,0.855,0.0,US,same_name_diff_address,1
S1-449576342,S2-661581344,0.9916,0,0.855,0.0,US,same_name_diff_address,1
S1-691095839,S2-325606088,0.9916,0,0.855,0.0,US,same_name_diff_address,1
S1-138906190,S2-144602728,0.9916,0,0.855,0.0,US,same_name_diff_address,1
S1-603174293,S2-228860196,0.9916,0,0.855,0.0,US,same_name_diff_address,1
S1-605404634,S2-118422670,0.9916,0,0.855,0.0,US,same_name_diff_address,1
S1-295491540,S2-66270953,0.9916,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-784630717,S2-478400210,0.9916,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-50198821,S2-804236141,0.9916,0,0.855,0.0,US,same_name_diff_address,1
S1-639323039,S2-626474786,0.9916,0,0.5344,0.0,INDIA,missing_address_collision,1
S1-474178268,S2-599815519,0.9916,0,0.855,0.0,US,same_name_diff_address,1
S1-454368598,S2-613153535,0.9916,0,0.7968,0.0,INDIA,missing_address_collision,1
S1-839074907,S2-974923170,0.9916,0,0.5143,0.0,US,missing_address_collision,1
S1-903869941,S2-218259118,0.9916,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-903869941,S2-836057123,0.9916,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-767576698,S2-749018125,0.9916,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-291984716,S2-653558724,0.9916,0,0.7719,0.0,INDIA,missing_address_collision,1
S1-801651589,S2-903097898,0.9915,0,0.57,0.0,US,missing_address_collision,1
S1-548500646,S2-661364962,0.9915,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-376818486,S2-425998488,0.9915,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-406023737,S3-144526570,0.9915,0,1.0,0.2073,INDIA,same_name_diff_address,1
S1-303462634,S2-311444694,0.9915,0,0.855,0.0,US,same_name_diff_address,1
S1-819998991,S2-381675978,0.9915,0,0.5714,0.0,US,missing_address_collision,1
S1-57337862,S3-718681357,0.9915,0,0.855,0.0,US,same_name_diff_address,1
S1-44595509,S2-832360764,0.9915,0,0.5714,0.0,US,missing_address_collision,1
S1-541652911,S2-740642706,0.9915,0,0.5532,0.0,INDIA,missing_address_collision,1
S1-335046309,S2-314103792,0.9915,0,0.855,0.0,US,same_name_diff_address,1
S1-937498068,S2-448396622,0.9915,0,0.5714,0.0,US,missing_address_collision,1
S1-967147640,S2-251645129,0.9915,0,0.855,0.0,US,same_name_diff_address,1
S1-474215720,S2-284445432,0.9915,0,0.5306,0.0,US,missing_address_collision,1
S1-110142906,S2-421972668,0.9915,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-653354931,S2-82460330,0.9915,0,0.855,0.0,US,same_name_diff_address,1
S1-450444042,S2-820747410,0.9915,0,0.5769,0.0,US,missing_address_collision,1
S1-154446696,S2-835725814,0.9915,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-998536993,S3-409861489,0.9915,0,0.855,0.0,US,same_name_diff_address,1
S1-985443452,S2-10114380,0.9915,0,0.855,0.0,US,same_name_diff_address,1
S1-942997038,S2-506724885,0.9915,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-301814657,S2-27627418,0.9915,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-723867414,S2-914695830,0.9915,0,0.855,0.0,US,same_name_diff_address,1
S1-240539666,S2-57361428,0.9915,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-943323397,S2-335624359,0.9915,0,0.855,0.0,US,same_name_diff_address,1
S1-341514538,S2-719687226,0.9915,0,0.6222,0.0,US,missing_address_collision,1
S1-999270628,S2-985594362,0.9915,0,0.855,0.0,US,same_name_diff_address,1
S1-77324966,S3-768397066,0.9915,0,0.855,0.0,US,same_name_diff_address,1
S1-792723063,S2-357781258,0.9915,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-963168542,S2-951257887,0.9915,0,0.5614,0.0,US,missing_address_collision,1
S1-411418867,S3-832209893,0.9915,0,0.7,0.0,INDIA,missing_address_collision,1
S1-322232225,S2-325857049,0.9915,0,0.5484,0.0,INDIA,missing_address_collision,1
S1-325844727,S2-71588959,0.9915,0,0.855,0.0,US,same_name_diff_address,1
S1-505616748,S2-163305803,0.9915,0,0.6333,0.0,INDIA,missing_address_collision,1
S1-950396054,S2-732365069,0.9915,0,0.855,0.0,US,same_name_diff_address,1
S1-819698672,S2-13430817,0.9915,0,0.5333,0.0,US,missing_address_collision,1
S1-92349042,S2-16573197,0.9915,0,0.855,0.0,US,same_name_diff_address,1
S1-603854210,S2-496745487,0.9915,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-478043616,S2-685586534,0.9915,0,0.5556,0.0,US,missing_address_collision,1
S1-502781798,S2-666818957,0.9915,0,0.7463,0.0,INDIA,missing_address_collision,1
S1-971837639,S2-498278929,0.9914,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-783643913,S2-739685784,0.9914,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-733725299,S2-177284223,0.9914,0,0.4706,0.0,INDIA,missing_address_collision,1
S1-577441760,S2-538070728,0.9914,0,0.855,0.0,US,same_name_diff_address,1
S1-368510792,S2-21401657,0.9914,0,0.855,0.0,US,same_name_diff_address,1
S1-789248323,S2-525009040,0.9914,0,0.855,0.0,US,same_name_diff_address,1
S1-852642164,S2-11023614,0.9914,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-864546319,S3-508488529,0.9914,0,0.855,0.0,US,same_name_diff_address,1
S1-107930742,S3-75162728,0.9914,0,0.76,0.0,US,missing_address_collision,1
S1-733725299,S2-996001136,0.9914,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-809094431,S2-849278798,0.9914,0,0.855,0.0,US,same_name_diff_address,1
S1-462725140,S3-532250708,0.9914,0,0.6667,0.0,INDIA,missing_address_collision,1
S1-315213248,S3-319393901,0.9914,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-870648820,S2-313920523,0.9914,0,0.855,0.0,US,same_name_diff_address,1
S1-957522859,S2-310191992,0.9914,0,0.76,0.0,INDIA,missing_address_collision,1
S1-226944631,S2-222023831,0.9914,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-921994794,S2-413952846,0.9914,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-644181454,S2-10449657,0.9914,0,0.6909,0.0,US,missing_address_collision,1
S1-949761911,S2-171571615,0.9914,0,0.855,0.0,US,same_name_diff_address,1
S1-596416441,S2-236495262,0.9914,0,0.5,0.0,INDIA,missing_address_collision,1
S1-495116900,S2-296627485,0.9914,0,0.4653,0.0,INDIA,missing_address_collision,1
S1-493864079,S3-908380042,0.9914,0,0.855,0.0,US,same_name_diff_address,1
S1-833480756,S2-292416307,0.9914,0,0.855,0.0,US,same_name_diff_address,1
S1-267103486,S2-187885498,0.9914,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-552530912,S2-39384808,0.9914,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-968231343,S2-300547553,0.9914,0,0.855,0.0,US,same_name_diff_address,1
S1-867477149,S2-282498501,0.9914,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-679271386,S2-571317693,0.9914,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-995609145,S2-549099908,0.9913,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-294708205,S2-930481978,0.9913,0,0.5388,0.0,INDIA,missing_address_collision,1
S1-637145974,S2-655006884,0.9913,0,0.855,0.0,US,same_name_diff_address,1
S1-273494161,S2-32055539,0.9913,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-871340820,S2-92957510,0.9913,0,0.6333,0.0,US,missing_address_collision,1
S1-377460691,S3-83112676,0.9913,0,0.6706,0.0,US,missing_address_collision,1
S1-948592755,S2-502721917,0.9913,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-319213474,S2-765931729,0.9913,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-648137293,S2-157777913,0.9913,0,0.855,0.0,US,same_name_diff_address,1
S1-758598746,S2-276890635,0.9913,0,0.855,0.0,US,same_name_diff_address,1
S1-177626036,S2-170632387,0.9913,0,0.5911,0.0,INDIA,missing_address_collision,1
S1-915139387,S2-619254022,0.9913,0,0.6769,0.0,INDIA,missing_address_collision,1
S1-735506697,S2-442980376,0.9913,0,0.5424,0.0,INDIA,missing_address_collision,1
S1-769489723,S2-814360240,0.9913,0,0.5263,0.0,US,missing_address_collision,1
S1-112362429,S2-273356647,0.9913,0,0.6162,0.0,INDIA,missing_address_collision,1
S1-222523226,S2-977550544,0.9913,0,0.855,0.0,US,same_name_diff_address,1
S1-381158471,S2-538679606,0.9913,0,0.855,0.0,US,same_name_diff_address,1
S1-638571423,S2-173362109,0.9913,0,0.855,0.0,US,same_name_diff_address,1
S1-333026900,S2-187576457,0.9913,0,0.5429,0.0,INDIA,missing_address_collision,1
S1-403585529,S2-427806188,0.9913,0,0.6383,0.0,INDIA,missing_address_collision,1
S1-463618136,S2-304701151,0.9913,0,0.5278,0.0,INDIA,missing_address_collision,1
S1-740233599,S2-802388023,0.9913,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-306822598,S2-378740947,0.9913,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-454368598,S2-670745355,0.9913,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-572519209,S2-150986492,0.9913,0,0.855,0.0,US,same_name_diff_address,1
S1-37675836,S2-677604908,0.9913,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-971837639,S2-262224632,0.9913,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-172059488,S2-324514757,0.9913,0,0.855,0.0,US,same_name_diff_address,1
S1-279863064,S2-300818029,0.9913,0,0.855,0.0,US,same_name_diff_address,1
S1-950352405,S2-238679080,0.9913,0,0.855,0.0,US,same_name_diff_address,1
S1-92349042,S2-1650241,0.9913,0,0.855,0.0,US,same_name_diff_address,1
S1-558527282,S2-609982306,0.9913,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-156518717,S2-771641467,0.9913,0,0.5182,0.0,INDIA,missing_address_collision,1
S1-962065932,S2-541224867,0.9913,0,0.855,0.0,US,same_name_diff_address,1
S1-932995946,S2-686897435,0.9913,0,0.855,0.0,US,same_name_diff_address,1
S1-198167315,S2-806687985,0.9913,0,0.855,0.0,US,same_name_diff_address,1
S1-777943225,S2-137905284,0.9913,0,0.6207,0.0,US,missing_address_collision,1
S1-962188552,S2-277243860,0.9913,0,0.855,0.0,US,same_name_diff_address,1
S1-633815601,S2-893035511,0.9913,0,0.855,0.0,US,same_name_diff_address,1
S1-282172682,S2-32753517,0.9913,0,0.855,0.0,US,same_name_diff_address,1
S1-374325154,S2-321452375,0.9913,0,0.855,0.0,US,same_name_diff_address,1
S1-887958855,S2-563696679,0.9913,0,0.5241,0.0,INDIA,missing_address_collision,1
S1-872082202,S2-919741986,0.9913,0,0.6333,0.0,US,missing_address_collision,1
S1-107930742,S2-553046370,0.9913,0,0.855,0.0,US,same_name_diff_address,1
S1-762724218,S2-194182098,0.9913,0,0.5352,0.0,INDIA,missing_address_collision,1
S1-238360289,S2-427167660,0.9913,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-160279977,S2-544173314,0.9913,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-252553121,S3-416677148,0.9912,0,0.855,0.0,US,same_name_diff_address,1
S1-664662255,S2-523380651,0.9912,0,0.855,0.0,US,same_name_diff_address,1
S1-793576805,S2-782943338,0.9912,0,0.855,0.0,US,same_name_diff_address,1
S1-958140291,S2-218795540,0.9912,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-130737065,S2-809624999,0.9912,0,0.855,0.0,US,same_name_diff_address,1
S1-573496899,S2-819898138,0.9912,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-932717690,S2-677985570,0.9912,0,0.6154,0.0,INDIA,missing_address_collision,1
S1-300729463,S2-526088955,0.9912,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-866812329,S2-861159814,0.9912,0,0.5417,0.0,US,missing_address_collision,1
S1-469889329,S2-249843895,0.9912,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-638279206,S3-109134355,0.9912,0,0.855,0.0,US,same_name_diff_address,1
S1-538583967,S2-449501297,0.9912,0,0.6488,0.0,US,missing_address_collision,1
S1-809665548,S2-771463124,0.9912,0,0.855,0.0,US,same_name_diff_address,1
S1-23349747,S2-913734574,0.9912,0,0.855,0.0,US,same_name_diff_address,1
S1-821198836,S2-543232609,0.9912,0,0.7917,0.0,INDIA,missing_address_collision,1
S1-280092169,S2-192906551,0.9912,0,0.855,0.0,US,same_name_diff_address,1
S1-541838585,S2-406402344,0.9912,0,0.855,0.0,US,same_name_diff_address,1
S1-647295588,S2-111211871,0.9912,0,0.855,0.0,US,same_name_diff_address,1
S1-418166798,S2-338607643,0.9912,0,0.855,0.0,US,same_name_diff_address,1
S1-716361946,S2-31817289,0.9912,0,0.855,0.0,US,same_name_diff_address,1
S1-974920232,S3-243222519,0.9912,0,0.855,0.0,US,same_name_diff_address,1
S1-727417827,S2-167981463,0.9912,0,0.855,0.0,US,same_name_diff_address,1
S1-392048433,S2-335964184,0.9912,0,0.855,0.0,US,same_name_diff_address,1
S1-227281677,S2-833170662,0.9912,0,0.0833,1.0,INDIA,same_address_diff_name,1
S1-25966989,S3-251993001,0.9912,0,0.855,0.0,US,same_name_diff_address,1
S1-239404910,S2-78264747,0.9912,0,0.855,0.0,US,same_name_diff_address,1
S1-1542563,S2-239974399,0.9912,0,0.855,0.0,US,same_name_diff_address,1
